"run_id","invalid_reason","count"
"69,655","Call instruction:   %call35 = tail call i32 @ren_BFactorOk(%struct.term* %Term1, %struct.term* %call.lcssa163)",1
"69,655","Call instruction:   %call35 = tail call i32 @ren_BFactorOk(%struct.term* %Term1, %struct.term* %call.lcssa191)",1
"69,655",Call instruction:   %call49 = tail call %struct.term* @term_SecondArgument(%struct.term* %call.lcssa165),1
"69,655",Call instruction:   %call49 = tail call %struct.term* @term_SecondArgument(%struct.term* %call.lcssa193),1
"69,655",Call instruction:   %call50 = tail call %struct.term* @term_FirstArgument(%struct.term* %call.lcssa),2
"69,655",Call instruction:   %call55 = tail call %struct.term* @term_FirstArgument(%struct.term* %Term.tr106.lcssa108),1
"69,655","Call instruction:   %call77 = tail call i32 @ren_AFactorOk(%struct.term* %Term1, %struct.term* %Term2)",1
"69,655","Call instruction:   %call81 = tail call i32 @ren_AFactorOk(%struct.term* %Term1, %struct.term* %call.lcssa)",1
"69,655","Call instruction:   %call81 = tail call i32 @ren_AFactorOk(%struct.term* %Term1, %struct.term* %call.lcssa192)",1
"69,655",Call instruction:   %call88 = tail call i32 @ren_NotPFactorOk(%struct.term* %call83),1
"69,655",Call instruction:   %call88 = tail call i32 @ren_PFactorOk(%struct.term* %call83),1
"69,655","Call instruction:   %call95 = tail call i32 @ren_AFactorOk(%struct.term* %Term1, %struct.term* %call.lcssa)",1
"69,655","Call instruction:   %call95 = tail call i32 @ren_AFactorOk(%struct.term* %Term1, %struct.term* %call.lcssa164)",1
"69,655","Call instruction:   %call95 = tail call i32 @ren_BFactorOk(%struct.term* %Term1, %struct.term* %Term2)",1
"69,655",Call instruction:   %call = tail call i32 @memory_LookupRealBlockSize(i32 %Size),1
"69,655",Call instruction:   %call = tail call i32 @ren_PFactorOk(%struct.term* %Term2),1
"69,655",Polly returned no reason,1
"69,655",Region is toplevel region.,2
"69,629",Call instruction:   %call36 = call i32 @pcheck_TableauJustifications(%struct.TABLEAU_HELP* %40),1
"69,629",Call instruction:   %call = tail call i32 @memory_LookupRealBlockSize(i32 %Size),1
"69,629",Call instruction:   call void @tab_SetSplitLevels(%struct.TABLEAU_HELP* %32) #7,1
"69,629",Non affine loop bound '(-1 + %0)' in loop: for.body,1
"69,629",Non affine loop bound '(-1 + (zext i32 %Length to i64) + (-1 * (zext i32 %6 to i64))<nsw>)' in loop: for.body11,2
"69,629",Polly returned no reason,1
"69,629",Region is toplevel region.,7
"69,624",Call instruction:   %call = tail call i32 @memory_LookupRealBlockSize(i32 %Size),1
"69,624",Region is toplevel region.,3
"69,613","Call instruction:   %call100 = tail call i32 @ord_Compare(%struct.term* %call367.call18, %struct.term* %call20, i32* %FlagStore, i32* %Precedence)",1
"69,613","Call instruction:   %call178 = tail call i32 @ord_Compare(%struct.term* %call18, %struct.term* %call19.call20444, i32* %FlagStore, i32* %Precedence)",1
"69,613","Call instruction:   %call259 = tail call i32 @term_Equal(%struct.term* %call18, %struct.term* %call20) #5",1
"69,613","Call instruction:   %call411 = tail call i32 @ord_Compare(%struct.term* %Lit1.addr.0, %struct.term* %Lit2.addr.0, i32* %FlagStore, i32* %Precedence)",1
"69,613",Polly returned no reason,1
"69,613",Region is toplevel region.,2
"69,589","Base address not invariant in current region:  %pfound.3 = phi %struct.OPTION* [ %p.0687.lcssa, %if.then219.for.end241_crit_edge ], [ %pfound.2.lcssa, %for.cond197.for.end241_crit_edge ], [ null, %for.end ]",1
"69,589","Base address not invariant in current region:  %pfound424.3 = phi %struct.OPTION* [ %p423.0666.lcssa, %if.then498.for.end520_crit_edge ], [ %pfound424.2.lcssa, %for.cond472.for.end520_crit_edge ], [ null, %for.end471 ]",1
"69,589",Call instruction:   %call30 = call %struct.OPTDECL* @opts_DeclGetById(i32 %call22),1
"69,589",Call instruction:   %call = tail call i32 @memory_LookupRealBlockSize(i32 %Size),1
"69,589","Call instruction:   %call = tail call i8* @getenv(i8* getelementptr inbounds ([16 x i8], [16 x i8]* @.str.31, i64 0, i64 0)) #7",1
"69,589",Condition in BB 'land.end' neither constant nor an icmp instruction,3
"69,589",Non affine access function: (8 * (sext i32 %105 to i64))<nsw>,3
"69,589",Non affine access function: (8 * (sext i32 %120 to i64))<nsw>,1
"69,589",Non affine access function: (8 * (sext i32 %185 to i64))<nsw>,3
"69,589",Non affine access function: (8 * (sext i32 %212 to i64))<nsw>,2
"69,589",Non affine access function: (8 * (sext i32 %29 to i64))<nsw>,2
"69,589",Non affine loop bound '(-1 + (zext i32 ((-1 * %bottom.056) + %1) to i64))<nsw>' in loop: for.body,2
"69,589",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: cond.false491,2
"69,589",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: land.rhs,1
"69,589",Region is toplevel region.,3
"69,578",Call instruction:   %call15 = tail call noalias i8* @malloc(i64 %conv14) #6,1
"69,578",Call instruction:   %call = tail call i32 @memory_CalculateRealBlockSize(i32 %Bytes),1
"69,578",Non affine branch in BB 'entry.split' with LHS: %call and RHS: 0,1
"69,578",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body,1
"69,578",Polly returned no reason,1
"69,578",Region is toplevel region.,1
"69,556",Call instruction:   %call = tail call i32 @memory_LookupRealBlockSize(i32 %Size),1
"69,556",Region is toplevel region.,2
"69,547","Call instruction:   %call = call i32 @kbo_CompVarCondAndWeight(%struct.term* %Term1, i32* nonnull %T1VarCond, %struct.term* %Term2, i32* nonnull %T2VarCond)",1
"69,547","Call instruction:   %call = call i32 @kbo_ContCompVarCondAndWeight(%struct.binding* %Context1, %struct.term* %Term1, i32* nonnull %T1VarCond, %struct.binding* %Context2, %struct.term* %Term2, i32* nonnull %T2VarCond)",2
"69,547",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: land.rhs37,1
"69,547",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: land.rhs38,1
"69,547",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: land.rhs42,1
"69,547",Non affine loop bound '(sext i32 (%call smax %call1) to i64)' in loop: for.body,2
"69,547",Polly returned no reason,1
"69,539",Condition in BB 'land.end' neither constant nor an icmp instruction,1
"69,539",Non affine loop bound '(-2 + (trunc i64 ((-1 * %8) + %7) to i32))' in loop: for.body,2
"69,539",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body,1
"69,539",Region is toplevel region.,9
"69,524",Call instruction:   %call19 = tail call i32 @list_Empty(%struct.LIST_HELP* %scan2.0.lcssa),1
"69,524",Call instruction:   %call = tail call i32 @memory_LookupRealBlockSize(i32 %Size),1
"69,524",Call instruction:   %call = tail call i32 @symbol_Lookup(i8* %Name) #7,1
"69,524",Non affine branch in BB 'cleanup51' with LHS: (trunc i32 %cleanup.dest.slot.1 to i4) and RHS: (trunc i32 %cleanup.dest.slot.1 to i4),2
"69,524",Region is toplevel region.,2
"69,520",Call instruction:   %call = tail call i32 @memory_LookupRealBlockSize(i32 %Size),1
"69,520",Region is toplevel region.,2
"69,515",Call instruction:   %call = tail call i32 @memory_LookupRealBlockSize(i32 %Size),1
"69,515",Region is toplevel region.,2
"69,509",Call instruction:   %call = tail call i32 @memory_LookupRealBlockSize(i32 %Size),1
"69,509",Region is toplevel region.,3
"69,457",Call instruction:   %call = tail call i32 @memory_LookupRealBlockSize(i32 %Size),1
"69,457",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: do.body,1
"69,457",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: do.body24,1
"69,457",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body,1
"69,457",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body19,1
"69,457",Region is toplevel region.,4
"69,430",Call instruction:   %call = tail call i32 @memory_LookupRealBlockSize(i32 %Size),1
"69,430",Region is toplevel region.,2
"69,413",Condition in BB 'land.end' neither constant nor an icmp instruction,1
"69,413",Non affine loop bound '(-2 + (trunc i64 ((-1 * %8) + %7) to i32))' in loop: for.body,2
"69,413",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body,1
"69,413",Region is toplevel region.,9
"69,368",Call instruction:   %call19 = tail call i32 @list_Empty(%struct.LIST_HELP* %scan2.0.lcssa),1
"69,368",Call instruction:   %call1 = tail call i8* @list_Car(%struct.LIST_HELP* %scan.026),1
"69,368",Call instruction:   %call4 = tail call i32 @symbol_Lookup(i8* %Name) #7,2
"69,368",Call instruction:   %call994 = call i8* @stack_PopResult(),1
"69,368",Call instruction:   %call = tail call i32 @memory_LookupRealBlockSize(i32 %Size),1
"69,368",Non affine branch in BB 'cleanup51' with LHS: (trunc i32 %cleanup.dest.slot.1 to i4) and RHS: (trunc i32 %cleanup.dest.slot.1 to i4),37
"69,368",Region is toplevel region.,8
"69,335",Call instruction:   %call22 = tail call i32 @list_Empty(%struct.LIST_HELP* %clauses.0.lcssa),2
"69,335",Call instruction:   %call6 = call i8* @list_Car(%struct.LIST_HELP* %l.023),1
"69,335",Call instruction:   %call = tail call i32 @memory_LookupRealBlockSize(i32 %Size),1
"69,335",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body,2
"69,335",Region is toplevel region.,4
"69,318",Call instruction:   %call = tail call i32 @memory_LookupRealBlockSize(i32 %Size),1
"69,318",Region is toplevel region.,2
"69,301",Call instruction:   %call = tail call i32 @memory_LookupRealBlockSize(i32 %Size),1
"69,301",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body,1
"69,301",Region is toplevel region.,2
"69,155",Call instruction:   %call37 = call i8* @list_PairSecond(%struct.LIST_HELP* %14),2
"69,155",Call instruction:   %call50 = tail call i32 @list_Empty(%struct.LIST_HELP* %pairscan.0.lcssa),1
"69,155",Call instruction:   %call = tail call i32 @memory_LookupRealBlockSize(i32 %Size),1
"69,155",Non affine branch in BB 'entry.split' with LHS: %call2 and RHS: 0,1
"69,155",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body54,1
"69,155",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: if.then.lr.ph,1
"69,155",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body,1
"69,155",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body47,1
"69,155",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body.profile.exit.split,1
"69,155",Polly returned no reason,1
"69,155",Region is toplevel region.,5
"69,144",Call instruction:   %call = tail call i32 @memory_LookupRealBlockSize(i32 %Size),1
"69,144",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body,1
"69,144",Region is toplevel region.,5
"68,971","Call instruction:   %call11 = tail call i32 @list_PointerMember(%struct.LIST_HELP* %Indices, i8* %4)",1
"68,971","Call instruction:   %call13 = tail call %struct.LITERAL_HELP* @clause_GetLiteral(%struct.CLAUSE_HELP* %Clause, i32 %Indice)",1
"68,971","Call instruction:   %call21 = tail call %struct.LITERAL_HELP* @clause_GetLiteral(%struct.CLAUSE_HELP* %Clause, i32 %i.174)",1
"68,971","Call instruction:   %call25 = tail call %struct.LITERAL_HELP* @clause_GetLiteral(%struct.CLAUSE_HELP* %Clause, i32 %i.178)",1
"68,971","Call instruction:   %call3 = tail call %struct.LITERAL_HELP* @clause_GetLiteral(%struct.CLAUSE_HELP* %clause, i32 %j.033)",1
"68,971","Call instruction:   %call3 = tail call %struct.LITERAL_HELP* @clause_GetLiteral(%struct.CLAUSE_HELP* %Clause, i32 %k.022)",1
"68,971","Call instruction:   %call50 = tail call %struct.LITERAL_HELP* @clause_GetLiteral(%struct.CLAUSE_HELP* %Clause, i32 %i.272)",1
"68,971","Call instruction:   %call54 = tail call %struct.LITERAL_HELP* @clause_GetLiteral(%struct.CLAUSE_HELP* %Clause, i32 %i.276)",1
"68,971",Call instruction:   %call = tail call i32 @memory_LookupRealBlockSize(i32 %Size),1
"68,971",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body,1
"68,971",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body25,1
"68,971",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: land.lhs.true,1
"68,971",Region is toplevel region.,15
"68,945",Call instruction:   %call = tail call i32 @memory_LookupRealBlockSize(i32 %Size),1
"68,945","Call instruction:   tail call void @flag_SetFlagValue(i32* %Flags, i32 61, i32 1)",1
"68,945",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body79,1
"68,945",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body,1
"68,945",Region is toplevel region.,6
"68,936",Call instruction:   %call4 = tail call noalias i8* @malloc(i64 2056) #6,1
"68,936",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: land.lhs.true,1
"68,936",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body,1
"68,936",Polly returned no reason,1
"68,936",Region is toplevel region.,3
"68,925",Call instruction:   %call4 = tail call noalias i8* @malloc(i64 2056) #6,1
"68,925",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: land.lhs.true,1
"68,925",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body,1
"68,925",Polly returned no reason,1
"68,925",Region is toplevel region.,3
"68,915","Call instruction:   %call71 = call i32 @strncmp(i8* %add.ptr70, i8* getelementptr inbounds ([12 x i8], [12 x i8]* @.str.1, i64 0, i64 0), i64 11) #9",2
"68,915",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: land.rhs,1
"68,915",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body13.profile.exit.split,1
"68,897","Call instruction:   %call128 = call i32 @strcmp(i8* %32, i8* getelementptr inbounds ([5 x i8], [5 x i8]* @.str.34, i64 0, i64 0)) #5",1
"68,897",Call instruction:   %call165 = call i32 @TreeCCNextToken(%struct.TreeCCInput* %0) #5,1
"68,897","Call instruction:   %call306 = call %struct._tagTreeCCNode* @TreeCCNodeFindByType(%struct._tagTreeCCContext* %context, i8* %67) #5",1
"68,897","Call instruction:   %call64 = tail call i32 @TreeCCNodeInheritsFrom(%struct._tagTreeCCNode* %26, %struct._tagTreeCCNode* nonnull %call61) #5",1
"68,897",Call instruction:   %call = tail call i8* @TreeCCValue(%struct.TreeCCInput* %input) #5,1
"68,897",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: do.body173,2
"68,897",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: land.lhs.true83,4
"68,897",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body,4
"68,897",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body337,2
"68,897",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body58,1
"68,897",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body.profile.exit.split,2
"68,897",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.cond,6
"68,897",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.cond24,1
"68,897",Polly returned no reason,3
"68,897",Region is toplevel region.,3
"68,883",Region is toplevel region.,17
"68,868","Base address not invariant in current region:  %.in30 = phi %struct._tagTreeCCOperationCase* [ %9, %while.body9.lr.ph ], [ %11, %while.end20 ]",1
"68,868","Base address not invariant in current region:  %operCase.066 = phi %struct._tagTreeCCOperationCase* [ %operCase.064, %while.body.lr.ph ], [ %operCase.0, %if.end18 ]",1
"68,868",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: do.body,1
"68,868",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body,1
"68,868",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: land.rhs,1
"68,868",Region is toplevel region.,4
"68,858","Base address not invariant in current region:  %firstChild50.sink = phi %struct._tagTreeCCNode** [ %firstChild50, %if.else49 ], [ %nextSibling48, %if.then46 ]",1
"68,858","Base address not invariant in current region:  %firstChild88.sink = phi %struct._tagTreeCCNode** [ %firstChild88, %if.else87 ], [ %nextSibling86, %if.then84 ]",1
"68,858",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body,2
"68,858",Region is toplevel region.,5
"68,848",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: land.lhs.true776,2
"68,848","Possible aliasing: ""argv.addr.16"", "" <unknown> """,1
"68,848",Region is toplevel region.,1
"68,842",Region is toplevel region.,1
"68,827",Non affine branch in BB 'for.cond' with LHS: %call and RHS: %call,12
"68,827",Non affine branch in BB 'if.else' with LHS: %call33 and RHS: %call33,1
"68,827",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body,2
"68,827",Region is toplevel region.,5
"68,813","Base address not invariant in current region:  %field.011 = phi %struct._tagTreeCCField* [ %field.08, %while.body.lr.ph ], [ %field.0, %if.end7 ]",4
"68,813","Base address not invariant in current region:  %field.186 = phi %struct._tagTreeCCField* [ %field.184, %while.body59.lr.ph ], [ %field.1, %if.end72 ]",1
"68,813","Base address not invariant in current region:  %param.030 = phi %struct._tagTreeCCParam* [ %param.027, %while.body.lr.ph ], [ %param.0, %if.end15 ]",1
"68,813","Base address not invariant in current region:  %stream.018 = phi %struct._tagTreeCCStream* [ %stream.016, %while.body.lr.ph ], [ %stream.0, %if.end15 ]",1
"68,813","Call instruction:   %call = tail call i32 @strcmp(i8* %0, i8* getelementptr inbounds ([5 x i8], [5 x i8]* @.str.23, i64 0, i64 0)) #4",1
"68,813","Call instruction:   tail call void (%struct._tagTreeCCStream*, i8*, ...) @TreeCCStreamPrint(%struct._tagTreeCCStream* %1, i8* getelementptr inbounds ([18 x i8], [18 x i8]* @.str.53, i64 0, i64 0)) #4",1
"68,813",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body,5
"68,813",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body34,2
"68,813",Polly returned no reason,2
"68,813",Region is toplevel region.,10
"68,796","Base address not invariant in current region:  %field.011 = phi %struct._tagTreeCCField* [ %field.08, %while.body.lr.ph ], [ %field.0, %if.end7 ]",4
"68,796","Base address not invariant in current region:  %field.0141 = phi %struct._tagTreeCCField* [ %field.0139, %while.body.lr.ph ], [ %field.0, %if.end117 ]",1
"68,796","Base address not invariant in current region:  %param.034 = phi %struct._tagTreeCCParam* [ %param.031, %while.body.lr.ph ], [ %param.0, %if.end15 ]",1
"68,796","Base address not invariant in current region:  %stream.015 = phi %struct._tagTreeCCStream* [ %stream.013, %while.body.lr.ph ], [ %stream.0, %if.end12 ]",1
"68,796","Call instruction:   %call = tail call i32 @strcmp(i8* %0, i8* getelementptr inbounds ([5 x i8], [5 x i8]* @.str.22, i64 0, i64 0)) #4",1
"68,796","Call instruction:   tail call void (%struct._tagTreeCCStream*, i8*, ...) @TreeCCStreamPrint(%struct._tagTreeCCStream* %1, i8* getelementptr inbounds ([34 x i8], [34 x i8]* @.str.65, i64 0, i64 0), i8* %15) #4",1
"68,796",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body,5
"68,796",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body29,2
"68,796",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body.profile.exit.split,1
"68,796",Polly returned no reason,2
"68,796",Region is toplevel region.,12
"68,769","Base address not invariant in current region:  %field.011 = phi %struct._tagTreeCCField* [ %field.08, %while.body.lr.ph ], [ %field.0, %if.end7 ]",2
"68,769","Base address not invariant in current region:  %field.012 = phi %struct._tagTreeCCField* [ %field.09, %while.body.lr.ph ], [ %field.0, %if.end8 ]",2
"68,769","Base address not invariant in current region:  %field.0149 = phi %struct._tagTreeCCField* [ %field.0147, %while.body.lr.ph ], [ %field.0, %if.end135 ]",1
"68,769","Base address not invariant in current region:  %param.038 = phi %struct._tagTreeCCParam* [ %param.035, %while.body.lr.ph ], [ %param.0, %if.end19 ]",1
"68,769","Base address not invariant in current region:  %stream.015 = phi %struct._tagTreeCCStream* [ %stream.013, %while.body.lr.ph ], [ %stream.0, %if.end12 ]",1
"68,769","Base address not invariant in current region:  %type.1.in = phi i8** [ %type.0.in, %if.end16 ], [ %type18, %if.else17 ]",1
"68,769","Base address not invariant in current region:  %type.1.in = phi i8** [ %type.1.in.ph, %if.end19.profile.exit.split ]",1
"68,769","Call instruction:   %call = tail call i32 @strcmp(i8* %0, i8* getelementptr inbounds ([5 x i8], [5 x i8]* @.str.28, i64 0, i64 0)) #4",1
"68,769","Call instruction:   %call = tail call i32 @TreeCCNodeHasAbstracts(%struct._tagTreeCCContext* %context, %struct._tagTreeCCNode* %node) #4",2
"68,769","Call instruction:   tail call void (%struct._tagTreeCCStream*, i8*, ...) @TreeCCStreamPrint(%struct._tagTreeCCStream* %call1, i8* getelementptr inbounds ([23 x i8], [23 x i8]* @.str.80, i64 0, i64 0)) #4",1
"68,769",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body,6
"68,769",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body28,2
"68,769",Polly returned no reason,2
"68,769",Region is toplevel region.,14
"68,753","Base address not invariant in current region:  %field.011 = phi %struct._tagTreeCCField* [ %field.08, %while.body.lr.ph ], [ %field.0, %if.end7 ]",4
"68,753","Base address not invariant in current region:  %field.0159 = phi %struct._tagTreeCCField* [ %field.0157, %while.body.lr.ph ], [ %field.0, %if.end134 ]",1
"68,753","Base address not invariant in current region:  %stream.018 = phi %struct._tagTreeCCStream* [ %stream.016, %while.body.lr.ph ], [ %stream.0, %if.end15 ]",1
"68,753","Base address not invariant in current region:  %stream.0.in = select i1 %tobool, %struct._tagTreeCCStream** %sourceStream, %struct._tagTreeCCStream** %commonSource7",1
"68,753","Call instruction:   %call = tail call i32 @TreeCCNodeHasAbstracts(%struct._tagTreeCCContext* %context, %struct._tagTreeCCNode* %node) #4",2
"68,753","Call instruction:   tail call void (%struct._tagTreeCCStream*, i8*, ...) @TreeCCStreamPrint(%struct._tagTreeCCStream* %1, i8* getelementptr inbounds ([4 x i8], [4 x i8]* @.str.14, i64 0, i64 0)) #4",1
"68,753",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body,2
"68,753",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body36,3
"68,753",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body.profile.exit.split,1
"68,753",Region is toplevel region.,6
"68,732","Base address not invariant in current region:  %field.011 = phi %struct._tagTreeCCField* [ %field.08, %while.body.lr.ph ], [ %field.0, %if.end7 ]",5
"68,732","Base address not invariant in current region:  %field.052 = phi %struct._tagTreeCCField* [ %field.050, %while.body.lr.ph ], [ %field.0, %if.end49 ]",1
"68,732","Base address not invariant in current region:  %stream.019 = phi %struct._tagTreeCCStream* [ %stream.017, %while.body.lr.ph ], [ %stream.0, %if.end16 ]",1
"68,732","Call instruction:   tail call void (%struct._tagTreeCCStream*, i8*, ...) @TreeCCStreamPrint(%struct._tagTreeCCStream* %stream, i8* getelementptr inbounds ([3 x i8], [3 x i8]* @.str.62, i64 0, i64 0)) #4",1
"68,732",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body,5
"68,732",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body10,1
"68,732",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body20,2
"68,732",Region is toplevel region.,13
"68,709","Base address not invariant in current region:  %field.011 = phi %struct._tagTreeCCField* [ %field.08, %while.body.lr.ph ], [ %field.0, %if.end7 ]",2
"68,709","Base address not invariant in current region:  %field.013 = phi %struct._tagTreeCCField* [ %field.011, %while.body.lr.ph ], [ %field.0, %if.end10 ]",1
"68,709","Base address not invariant in current region:  %param.031 = phi %struct._tagTreeCCParam* [ %param.028, %while.body.lr.ph ], [ %param.0, %if.end19 ]",1
"68,709","Base address not invariant in current region:  %param.040 = phi %struct._tagTreeCCParam* [ %param.036, %while.body10.lr.ph ], [ %param.0, %if.end32 ]",1
"68,709","Base address not invariant in current region:  %param.043 = phi %struct._tagTreeCCParam* [ %param.039, %while.body11.lr.ph ], [ %param.0, %if.end30 ]",1
"68,709","Base address not invariant in current region:  %stream.016 = phi %struct._tagTreeCCStream* [ %stream.014, %while.body.lr.ph ], [ %stream.0, %if.end13 ]",1
"68,709","Call instruction:   %call = tail call i32 @strcmp(i8* %0, i8* getelementptr inbounds ([5 x i8], [5 x i8]* @.str.11, i64 0, i64 0)) #4",1
"68,709","Call instruction:   tail call void @Indent(%struct._tagTreeCCStream* %stream, i32 %add)",1
"68,709","Call instruction:   tail call void @TreeCCNodeVisitAll(%struct._tagTreeCCContext* %context, void (%struct._tagTreeCCContext*, %struct._tagTreeCCNode*)* nonnull @BuildTypeDecls) #4",1
"68,709",Call instruction:   tail call void @WriteHeaders(%struct._tagTreeCCContext* %context),2
"68,709",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body,8
"68,709",Polly returned no reason,2
"68,709",Region is toplevel region.,19
"68,697",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: do.body,1
"68,697",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: land.rhs,1
"68,697",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body,1
"68,697",Region is toplevel region.,7
"68,692",Region is toplevel region.,2
"67,618",Polly returned no reason,1
"67,618",Region is toplevel region.,2
"67,598",Non affine branch in BB 'for.end' with LHS: %6 and RHS: 0,2
"67,598",Region is toplevel region.,1
"67,568",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.cond,1
"67,568",Region is toplevel region.,1
"67,560","Call instruction:   %call = tail call i32 @_O_con_line(i32 %first1.1, i32 %flags, i32 0)",2
"67,560",Call instruction:   %call = tail call i64 @strlen(i8* %ptr) #7,1
"67,560",Non affine access function: (8 * (sext i32 %t_end1.3 to i64))<nsw>,1
"67,560",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: land.rhs,1
"67,560",Region is toplevel region.,2
"67,557",Region is toplevel region.,2
"67,554",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body35,1
"67,551","Call instruction:   %call4 = tail call i64 @strlen(i8* getelementptr inbounds ([1026 x i8], [1026 x i8]* @L_init_file.buf, i64 0, i64 0)) #6",1
"67,551",Non affine access function: %idxprom,1
"67,551",Region is toplevel region.,1
"67,507","Call instruction:   %call22 = tail call i64 @strlen(i8* getelementptr inbounds ([200 x i8], [200 x i8]* @F_floatsub.man1, i64 0, i64 0)) #8",1
"67,507",Call instruction:   %call = tail call %struct.R_flstr* (...) @R_makefloat() #7,1
"67,507",Non affine loop bound '(-1 + (trunc i64 %call50 to i32))' in loop: for.body,1
"67,507",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body,1
"67,507",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body144,3
"67,507",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body81,1
"67,507",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.cond88,1
"67,507",Region is toplevel region.,7
"67,501",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: land.rhs10,1
"67,496","Base address not invariant in current region:  %tol_tmp.1109 = phi %struct._T_tstr* [ %the_tol, %for.body75.lr.ph ], [ %16, %for.inc102 ]",1
"67,496",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body75,1
"67,496",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body75.profile.exit.split,1
"67,496",Region is toplevel region.,3
"67,493",Polly returned no reason,2
"67,493",Region is toplevel region.,1
"75,548","Call instruction:   %call105 = tail call %""class.kc::impl_fndeclaration_FnAcDeclaration""* @_ZN2kc11phylum_castIPKNS_34impl_fndeclaration_FnAcDeclarationENS_18impl_fndeclarationEEET_PT0_(%""class.kc::impl_fndeclaration""* %call1)",1
"75,548","Call instruction:   %call171 = tail call %""class.kc::impl_fndeclaration_FnAcDeclaration""* @_ZN2kc11phylum_castIPKNS_34impl_fndeclaration_FnAcDeclarationENS_18impl_fndeclarationEEET_PT0_(%""class.kc::impl_fndeclaration""* %call1)",1
